2.076750e+01 2.025500e+01 2.078000e+01 2.062176e+01 2.076700e+01 2.025550e+01 2.078001e+01 2.062209e+01
2.076750e+01 2.025500e+01 2.078000e+01 2.062176e+01 2.076850e+01 2.025500e+01 2.078000e+01 2.062177e+01
2.076850e+01 2.025500e+01 2.078000e+01 2.062177e+01 2.076950e+01 2.025500e+01 2.078000e+01 2.062179e+01
2.076950e+01 2.025500e+01 2.078000e+01 2.062179e+01 2.077050e+01 2.025500e+01 2.078000e+01 2.062181e+01
2.077050e+01 2.025500e+01 2.078000e+01 2.062181e+01 2.077150e+01 2.025500e+01 2.078000e+01 2.062182e+01
2.077150e+01 2.025500e+01 2.078000e+01 2.062182e+01 2.077250e+01 2.025500e+01 2.078000e+01 2.062183e+01
2.077250e+01 2.025500e+01 2.078000e+01 2.062183e+01 2.077350e+01 2.025500e+01 2.078000e+01 2.062184e+01
2.077350e+01 2.025500e+01 2.078000e+01 2.062184e+01 2.077450e+01 2.025500e+01 2.078000e+01 2.062185e+01
2.077450e+01 2.025500e+01 2.078000e+01 2.062185e+01 2.077550e+01 2.025500e+01 2.078000e+01 2.062186e+01
2.077550e+01 2.025500e+01 2.078000e+01 2.062186e+01 2.077650e+01 2.025500e+01 2.078000e+01 2.062186e+01
2.077650e+01 2.025500e+01 2.078000e+01 2.062186e+01 2.077750e+01 2.025500e+01 2.078000e+01 2.062187e+01
2.077750e+01 2.025500e+01 2.078000e+01 2.062187e+01 2.077850e+01 2.025500e+01 2.078000e+01 2.062187e+01
2.077850e+01 2.025500e+01 2.078000e+01 2.062187e+01 2.077950e+01 2.025500e+01 2.078000e+01 2.062187e+01
2.077950e+01 2.025500e+01 2.078000e+01 2.062187e+01 2.078050e+01 2.025500e+01 2.078000e+01 2.062187e+01
2.078050e+01 2.025500e+01 2.078000e+01 2.062187e+01 2.078150e+01 2.025500e+01 2.078000e+01 2.062187e+01
2.078150e+01 2.025500e+01 2.078000e+01 2.062187e+01 2.078250e+01 2.025500e+01 2.078000e+01 2.062187e+01
2.078250e+01 2.025500e+01 2.078000e+01 2.062187e+01 2.078350e+01 2.025500e+01 2.078000e+01 2.062186e+01
2.078350e+01 2.025500e+01 2.078000e+01 2.062186e+01 2.078450e+01 2.025500e+01 2.078000e+01 2.062186e+01
2.078450e+01 2.025500e+01 2.078000e+01 2.062186e+01 2.078550e+01 2.025500e+01 2.078000e+01 2.062185e+01
2.078550e+01 2.025500e+01 2.078000e+01 2.062185e+01 2.078650e+01 2.025500e+01 2.078000e+01 2.062184e+01
2.078650e+01 2.025500e+01 2.078000e+01 2.062184e+01 2.078750e+01 2.025500e+01 2.078000e+01 2.062183e+01
2.078750e+01 2.025500e+01 2.078000e+01 2.062183e+01 2.078850e+01 2.025500e+01 2.078000e+01 2.062182e+01
2.078850e+01 2.025500e+01 2.078000e+01 2.062182e+01 2.078950e+01 2.025500e+01 2.078000e+01 2.062181e+01
2.078950e+01 2.025500e+01 2.078000e+01 2.062181e+01 2.079050e+01 2.025500e+01 2.078000e+01 2.062179e+01
2.079050e+01 2.025500e+01 2.078000e+01 2.062179e+01 2.079150e+01 2.025500e+01 2.078000e+01 2.062177e+01
2.079150e+01 2.025500e+01 2.078000e+01 2.062177e+01 2.079250e+01 2.025500e+01 2.078000e+01 2.062176e+01
2.079250e+01 2.025500e+01 2.078000e+01 2.062176e+01 2.079300e+01 2.025550e+01 2.077999e+01 2.062209e+01
2.076050e+01 2.025600e+01 2.078001e+01 2.062227e+01 2.076000e+01 2.025650e+01 2.078003e+01 2.062260e+01
2.076050e+01 2.025600e+01 2.078001e+01 2.062227e+01 2.076150e+01 2.025600e+01 2.078001e+01 2.062230e+01
2.076150e+01 2.025600e+01 2.078001e+01 2.062230e+01 2.076250e+01 2.025600e+01 2.078001e+01 2.062233e+01
2.076250e+01 2.025600e+01 2.078001e+01 2.062233e+01 2.076350e+01 2.025600e+01 2.078002e+01 2.062235e+01
2.076350e+01 2.025600e+01 2.078002e+01 2.062235e+01 2.076450e+01 2.025600e+01 2.078002e+01 2.062238e+01
2.076450e+01 2.025600e+01 2.078002e+01 2.062238e+01 2.076550e+01 2.025600e+01 2.078002e+01 2.062240e+01
2.076550e+01 2.025600e+01 2.078002e+01 2.062240e+01 2.076650e+01 2.025600e+01 2.078002e+01 2.062242e+01
2.076700e+01 2.025550e+01 2.078001e+01 2.062209e+01 2.076650e+01 2.025600e+01 2.078002e+01 2.062242e+01
2.079300e+01 2.025550e+01 2.077999e+01 2.062209e+01 2.079350e+01 2.025600e+01 2.077998e+01 2.062242e+01
2.079350e+01 2.025600e+01 2.077998e+01 2.062242e+01 2.079450e+01 2.025600e+01 2.077998e+01 2.062240e+01
2.079450e+01 2.025600e+01 2.077998e+01 2.062240e+01 2.079550e+01 2.025600e+01 2.077998e+01 2.062238e+01
2.079550e+01 2.025600e+01 2.077998e+01 2.062238e+01 2.079650e+01 2.025600e+01 2.077998e+01 2.062235e+01
2.079650e+01 2.025600e+01 2.077998e+01 2.062235e+01 2.079750e+01 2.025600e+01 2.077999e+01 2.062233e+01
2.079750e+01 2.025600e+01 2.077999e+01 2.062233e+01 2.079850e+01 2.025600e+01 2.077999e+01 2.062230e+01
2.079850e+01 2.025600e+01 2.077999e+01 2.062230e+01 2.079950e+01 2.025600e+01 2.077999e+01 2.062227e+01
2.079950e+01 2.025600e+01 2.077999e+01 2.062227e+01 2.080000e+01 2.025650e+01 2.077997e+01 2.062260e+01
2.075550e+01 2.025700e+01 2.078003e+01 2.062279e+01 2.075500e+01 2.025750e+01 2.078005e+01 2.062311e+01
2.075550e+01 2.025700e+01 2.078003e+01 2.062279e+01 2.075650e+01 2.025700e+01 2.078004e+01 2.062283e+01
2.075650e+01 2.025700e+01 2.078004e+01 2.062283e+01 2.075750e+01 2.025700e+01 2.078004e+01 2.062286e+01
2.075750e+01 2.025700e+01 2.078004e+01 2.062286e+01 2.075850e+01 2.025700e+01 2.078004e+01 2.062290e+01
2.075850e+01 2.025700e+01 2.078004e+01 2.062290e+01 2.075950e+01 2.025700e+01 2.078004e+01 2.062293e+01
2.076000e+01 2.025650e+01 2.078003e+01 2.062260e+01 2.075950e+01 2.025700e+01 2.078004e+01 2.062293e+01
2.080000e+01 2.025650e+01 2.077997e+01 2.062260e+01 2.080050e+01 2.025700e+01 2.077996e+01 2.062293e+01
2.080050e+01 2.025700e+01 2.077996e+01 2.062293e+01 2.080150e+01 2.025700e+01 2.077996e+01 2.062290e+01
2.080150e+01 2.025700e+01 2.077996e+01 2.062290e+01 2.080250e+01 2.025700e+01 2.077996e+01 2.062286e+01
2.080250e+01 2.025700e+01 2.077996e+01 2.062286e+01 2.080350e+01 2.025700e+01 2.077996e+01 2.062283e+01
